,filedir,S_id,label
582,./image_patches/low\S05\patch42.png,S05,low
583,./image_patches/low\S05\patch43.png,S05,low
584,./image_patches/low\S05\patch44.png,S05,low
585,./image_patches/low\S05\patch45.png,S05,low
586,./image_patches/low\S05\patch46.png,S05,low
587,./image_patches/low\S05\patch47.png,S05,low
588,./image_patches/low\S05\patch48.png,S05,low
589,./image_patches/low\S05\patch49.png,S05,low
590,./image_patches/low\S05\patch50.png,S05,low
591,./image_patches/low\S05\patch51.png,S05,low
592,./image_patches/low\S05\patch52.png,S05,low
593,./image_patches/low\S05\patch53.png,S05,low
594,./image_patches/low\S05\patch54.png,S05,low
595,./image_patches/low\S05\patch55.png,S05,low
596,./image_patches/low\S05\patch56.png,S05,low
597,./image_patches/low\S05\patch57.png,S05,low
598,./image_patches/low\S05\patch58.png,S05,low
599,./image_patches/low\S05\patch59.png,S05,low
600,./image_patches/low\S05\patch60.png,S05,low
601,./image_patches/low\S05\patch61.png,S05,low
602,./image_patches/low\S05\patch62.png,S05,low
603,./image_patches/low\S05\patch63.png,S05,low
604,./image_patches/low\S05\patch64.png,S05,low
605,./image_patches/low\S05\patch65.png,S05,low
606,./image_patches/low\S05\patch66.png,S05,low
607,./image_patches/low\S05\patch67.png,S05,low
608,./image_patches/low\S05\patch68.png,S05,low
609,./image_patches/low\S05\patch69.png,S05,low
610,./image_patches/low\S05\patch70.png,S05,low
611,./image_patches/low\S05\patch71.png,S05,low
612,./image_patches/low\S05\patch72.png,S05,low
613,./image_patches/low\S05\patch73.png,S05,low
614,./image_patches/low\S05\patch74.png,S05,low
615,./image_patches/low\S05\patch75.png,S05,low
616,./image_patches/low\S05\patch76.png,S05,low
617,./image_patches/low\S05\patch77.png,S05,low
618,./image_patches/low\S05\patch78.png,S05,low
619,./image_patches/low\S05\patch79.png,S05,low
620,./image_patches/low\S05\patch80.png,S05,low
621,./image_patches/low\S05\patch81.png,S05,low
622,./image_patches/low\S05\patch82.png,S05,low
623,./image_patches/low\S05\patch83.png,S05,low
624,./image_patches/low\S05\patch84.png,S05,low
625,./image_patches/low\S05\patch85.png,S05,low
626,./image_patches/low\S05\patch86.png,S05,low
627,./image_patches/low\S05\patch87.png,S05,low
628,./image_patches/low\S05\patch88.png,S05,low
629,./image_patches/low\S05\patch89.png,S05,low
630,./image_patches/low\S05\patch90.png,S05,low
631,./image_patches/low\S05\patch91.png,S05,low
632,./image_patches/low\S05\patch92.png,S05,low
633,./image_patches/low\S05\patch93.png,S05,low
634,./image_patches/low\S05\patch94.png,S05,low
635,./image_patches/low\S05\patch95.png,S05,low
636,./image_patches/low\S05\patch96.png,S05,low
637,./image_patches/low\S05\patch97.png,S05,low
638,./image_patches/low\S05\patch98.png,S05,low
639,./image_patches/low\S05\patch99.png,S05,low
640,./image_patches/low\S06\patch01.png,S06,low
641,./image_patches/low\S06\patch02.png,S06,low
642,./image_patches/low\S06\patch03.png,S06,low
643,./image_patches/low\S06\patch04.png,S06,low
644,./image_patches/low\S06\patch05.png,S06,low
645,./image_patches/low\S06\patch06.png,S06,low
646,./image_patches/low\S06\patch07.png,S06,low
647,./image_patches/low\S06\patch08.png,S06,low
648,./image_patches/low\S06\patch09.png,S06,low
649,./image_patches/low\S06\patch10.png,S06,low
650,./image_patches/low\S06\patch100.png,S06,low
651,./image_patches/low\S06\patch101.png,S06,low
652,./image_patches/low\S06\patch102.png,S06,low
653,./image_patches/low\S06\patch103.png,S06,low
654,./image_patches/low\S06\patch104.png,S06,low
655,./image_patches/low\S06\patch105.png,S06,low
656,./image_patches/low\S06\patch106.png,S06,low
657,./image_patches/low\S06\patch107.png,S06,low
658,./image_patches/low\S06\patch108.png,S06,low
659,./image_patches/low\S06\patch109.png,S06,low
660,./image_patches/low\S06\patch11.png,S06,low
661,./image_patches/low\S06\patch110.png,S06,low
662,./image_patches/low\S06\patch111.png,S06,low
663,./image_patches/low\S06\patch112.png,S06,low
664,./image_patches/low\S06\patch113.png,S06,low
665,./image_patches/low\S06\patch114.png,S06,low
666,./image_patches/low\S06\patch115.png,S06,low
667,./image_patches/low\S06\patch116.png,S06,low
668,./image_patches/low\S06\patch117.png,S06,low
669,./image_patches/low\S06\patch118.png,S06,low
670,./image_patches/low\S06\patch119.png,S06,low
671,./image_patches/low\S06\patch12.png,S06,low
672,./image_patches/low\S06\patch120.png,S06,low
673,./image_patches/low\S06\patch121.png,S06,low
674,./image_patches/low\S06\patch122.png,S06,low
675,./image_patches/low\S06\patch123.png,S06,low
676,./image_patches/low\S06\patch124.png,S06,low
677,./image_patches/low\S06\patch125.png,S06,low
678,./image_patches/low\S06\patch126.png,S06,low
679,./image_patches/low\S06\patch127.png,S06,low
680,./image_patches/low\S06\patch128.png,S06,low
681,./image_patches/low\S06\patch13.png,S06,low
682,./image_patches/low\S06\patch14.png,S06,low
683,./image_patches/low\S06\patch15.png,S06,low
684,./image_patches/low\S06\patch16.png,S06,low
685,./image_patches/low\S06\patch17.png,S06,low
686,./image_patches/low\S06\patch18.png,S06,low
687,./image_patches/low\S06\patch19.png,S06,low
688,./image_patches/low\S06\patch20.png,S06,low
689,./image_patches/low\S06\patch21.png,S06,low
690,./image_patches/low\S06\patch22.png,S06,low
691,./image_patches/low\S06\patch23.png,S06,low
692,./image_patches/low\S06\patch24.png,S06,low
693,./image_patches/low\S06\patch25.png,S06,low
694,./image_patches/low\S06\patch26.png,S06,low
695,./image_patches/low\S06\patch27.png,S06,low
696,./image_patches/low\S06\patch28.png,S06,low
697,./image_patches/low\S06\patch29.png,S06,low
698,./image_patches/low\S06\patch30.png,S06,low
699,./image_patches/low\S06\patch31.png,S06,low
700,./image_patches/low\S06\patch32.png,S06,low
701,./image_patches/low\S06\patch33.png,S06,low
702,./image_patches/low\S06\patch34.png,S06,low
703,./image_patches/low\S06\patch35.png,S06,low
704,./image_patches/low\S06\patch36.png,S06,low
705,./image_patches/low\S06\patch37.png,S06,low
706,./image_patches/low\S06\patch38.png,S06,low
707,./image_patches/low\S06\patch39.png,S06,low
708,./image_patches/low\S06\patch40.png,S06,low
709,./image_patches/low\S06\patch41.png,S06,low
710,./image_patches/low\S06\patch42.png,S06,low
711,./image_patches/low\S06\patch43.png,S06,low
712,./image_patches/low\S06\patch44.png,S06,low
713,./image_patches/low\S06\patch45.png,S06,low
714,./image_patches/low\S06\patch46.png,S06,low
715,./image_patches/low\S06\patch47.png,S06,low
716,./image_patches/low\S06\patch48.png,S06,low
717,./image_patches/low\S06\patch49.png,S06,low
718,./image_patches/low\S06\patch50.png,S06,low
719,./image_patches/low\S06\patch51.png,S06,low
720,./image_patches/low\S06\patch52.png,S06,low
721,./image_patches/low\S06\patch53.png,S06,low
722,./image_patches/low\S06\patch54.png,S06,low
723,./image_patches/low\S06\patch55.png,S06,low
724,./image_patches/low\S06\patch56.png,S06,low
725,./image_patches/low\S06\patch57.png,S06,low
726,./image_patches/low\S06\patch58.png,S06,low
727,./image_patches/low\S06\patch59.png,S06,low
728,./image_patches/low\S06\patch60.png,S06,low
729,./image_patches/low\S06\patch61.png,S06,low
730,./image_patches/low\S06\patch62.png,S06,low
731,./image_patches/low\S06\patch63.png,S06,low
732,./image_patches/low\S06\patch64.png,S06,low
733,./image_patches/low\S06\patch65.png,S06,low
734,./image_patches/low\S06\patch66.png,S06,low
735,./image_patches/low\S06\patch67.png,S06,low
736,./image_patches/low\S06\patch68.png,S06,low
737,./image_patches/low\S06\patch69.png,S06,low
738,./image_patches/low\S06\patch70.png,S06,low
739,./image_patches/low\S06\patch71.png,S06,low
740,./image_patches/low\S06\patch72.png,S06,low
741,./image_patches/low\S06\patch73.png,S06,low
742,./image_patches/low\S06\patch74.png,S06,low
743,./image_patches/low\S06\patch75.png,S06,low
744,./image_patches/low\S06\patch76.png,S06,low
745,./image_patches/low\S06\patch77.png,S06,low
746,./image_patches/low\S06\patch78.png,S06,low
747,./image_patches/low\S06\patch79.png,S06,low
748,./image_patches/low\S06\patch80.png,S06,low
749,./image_patches/low\S06\patch81.png,S06,low
750,./image_patches/low\S06\patch82.png,S06,low
751,./image_patches/low\S06\patch83.png,S06,low
752,./image_patches/low\S06\patch84.png,S06,low
753,./image_patches/low\S06\patch85.png,S06,low
754,./image_patches/low\S06\patch86.png,S06,low
755,./image_patches/low\S06\patch87.png,S06,low
756,./image_patches/low\S06\patch88.png,S06,low
757,./image_patches/low\S06\patch89.png,S06,low
758,./image_patches/low\S06\patch90.png,S06,low
759,./image_patches/low\S06\patch91.png,S06,low
760,./image_patches/low\S06\patch92.png,S06,low
761,./image_patches/low\S06\patch93.png,S06,low
762,./image_patches/low\S06\patch94.png,S06,low
763,./image_patches/low\S06\patch95.png,S06,low
764,./image_patches/low\S06\patch96.png,S06,low
765,./image_patches/low\S06\patch97.png,S06,low
766,./image_patches/low\S06\patch98.png,S06,low
767,./image_patches/low\S06\patch99.png,S06,low
768,./image_patches/low\S07\patch01.png,S07,low
769,./image_patches/low\S07\patch02.png,S07,low
770,./image_patches/low\S07\patch03.png,S07,low
771,./image_patches/low\S07\patch04.png,S07,low
772,./image_patches/low\S07\patch05.png,S07,low
773,./image_patches/low\S07\patch06.png,S07,low
774,./image_patches/low\S07\patch07.png,S07,low
775,./image_patches/low\S07\patch08.png,S07,low
776,./image_patches/low\S07\patch09.png,S07,low
777,./image_patches/low\S07\patch10.png,S07,low
778,./image_patches/low\S07\patch100.png,S07,low
779,./image_patches/low\S07\patch101.png,S07,low
780,./image_patches/low\S07\patch102.png,S07,low
781,./image_patches/low\S07\patch103.png,S07,low
782,./image_patches/low\S07\patch104.png,S07,low
783,./image_patches/low\S07\patch105.png,S07,low
784,./image_patches/low\S07\patch106.png,S07,low
785,./image_patches/low\S07\patch107.png,S07,low
786,./image_patches/low\S07\patch108.png,S07,low
787,./image_patches/low\S07\patch109.png,S07,low
788,./image_patches/low\S07\patch11.png,S07,low
789,./image_patches/low\S07\patch110.png,S07,low
790,./image_patches/low\S07\patch111.png,S07,low
791,./image_patches/low\S07\patch112.png,S07,low
792,./image_patches/low\S07\patch113.png,S07,low
793,./image_patches/low\S07\patch114.png,S07,low
794,./image_patches/low\S07\patch115.png,S07,low
795,./image_patches/low\S07\patch116.png,S07,low
796,./image_patches/low\S07\patch117.png,S07,low
797,./image_patches/low\S07\patch118.png,S07,low
798,./image_patches/low\S07\patch119.png,S07,low
799,./image_patches/low\S07\patch12.png,S07,low
800,./image_patches/low\S07\patch120.png,S07,low
801,./image_patches/low\S07\patch121.png,S07,low
802,./image_patches/low\S07\patch122.png,S07,low
803,./image_patches/low\S07\patch123.png,S07,low
804,./image_patches/low\S07\patch124.png,S07,low
805,./image_patches/low\S07\patch125.png,S07,low
806,./image_patches/low\S07\patch126.png,S07,low
807,./image_patches/low\S07\patch127.png,S07,low
808,./image_patches/low\S07\patch128.png,S07,low
809,./image_patches/low\S07\patch13.png,S07,low
810,./image_patches/low\S07\patch14.png,S07,low
811,./image_patches/low\S07\patch15.png,S07,low
812,./image_patches/low\S07\patch16.png,S07,low
813,./image_patches/low\S07\patch17.png,S07,low
814,./image_patches/low\S07\patch18.png,S07,low
815,./image_patches/low\S07\patch19.png,S07,low
816,./image_patches/low\S07\patch20.png,S07,low
817,./image_patches/low\S07\patch21.png,S07,low
818,./image_patches/low\S07\patch22.png,S07,low
819,./image_patches/low\S07\patch23.png,S07,low
820,./image_patches/low\S07\patch24.png,S07,low
821,./image_patches/low\S07\patch25.png,S07,low
822,./image_patches/low\S07\patch26.png,S07,low
823,./image_patches/low\S07\patch27.png,S07,low
824,./image_patches/low\S07\patch28.png,S07,low
825,./image_patches/low\S07\patch29.png,S07,low
826,./image_patches/low\S07\patch30.png,S07,low
827,./image_patches/low\S07\patch31.png,S07,low
828,./image_patches/low\S07\patch32.png,S07,low
829,./image_patches/low\S07\patch33.png,S07,low
830,./image_patches/low\S07\patch34.png,S07,low
831,./image_patches/low\S07\patch35.png,S07,low
832,./image_patches/low\S07\patch36.png,S07,low
833,./image_patches/low\S07\patch37.png,S07,low
834,./image_patches/low\S07\patch38.png,S07,low
835,./image_patches/low\S07\patch39.png,S07,low
836,./image_patches/low\S07\patch40.png,S07,low
837,./image_patches/low\S07\patch41.png,S07,low
838,./image_patches/low\S07\patch42.png,S07,low
839,./image_patches/low\S07\patch43.png,S07,low
840,./image_patches/low\S07\patch44.png,S07,low
841,./image_patches/low\S07\patch45.png,S07,low
842,./image_patches/low\S07\patch46.png,S07,low
843,./image_patches/low\S07\patch47.png,S07,low
844,./image_patches/low\S07\patch48.png,S07,low
845,./image_patches/low\S07\patch49.png,S07,low
846,./image_patches/low\S07\patch50.png,S07,low
847,./image_patches/low\S07\patch51.png,S07,low
848,./image_patches/low\S07\patch52.png,S07,low
849,./image_patches/low\S07\patch53.png,S07,low
850,./image_patches/low\S07\patch54.png,S07,low
851,./image_patches/low\S07\patch55.png,S07,low
852,./image_patches/low\S07\patch56.png,S07,low
853,./image_patches/low\S07\patch57.png,S07,low
854,./image_patches/low\S07\patch58.png,S07,low
855,./image_patches/low\S07\patch59.png,S07,low
856,./image_patches/low\S07\patch60.png,S07,low
857,./image_patches/low\S07\patch61.png,S07,low
858,./image_patches/low\S07\patch62.png,S07,low
859,./image_patches/low\S07\patch63.png,S07,low
860,./image_patches/low\S07\patch64.png,S07,low
861,./image_patches/low\S07\patch65.png,S07,low
862,./image_patches/low\S07\patch66.png,S07,low
863,./image_patches/low\S07\patch67.png,S07,low
864,./image_patches/low\S07\patch68.png,S07,low
865,./image_patches/low\S07\patch69.png,S07,low
866,./image_patches/low\S07\patch70.png,S07,low
867,./image_patches/low\S07\patch71.png,S07,low
868,./image_patches/low\S07\patch72.png,S07,low
869,./image_patches/low\S07\patch73.png,S07,low
870,./image_patches/low\S07\patch74.png,S07,low
871,./image_patches/low\S07\patch75.png,S07,low
872,./image_patches/low\S07\patch76.png,S07,low
873,./image_patches/low\S07\patch77.png,S07,low
874,./image_patches/low\S07\patch78.png,S07,low
875,./image_patches/low\S07\patch79.png,S07,low
876,./image_patches/low\S07\patch80.png,S07,low
877,./image_patches/low\S07\patch81.png,S07,low
878,./image_patches/low\S07\patch82.png,S07,low
879,./image_patches/low\S07\patch83.png,S07,low
880,./image_patches/low\S07\patch84.png,S07,low
881,./image_patches/low\S07\patch85.png,S07,low
882,./image_patches/low\S07\patch86.png,S07,low
883,./image_patches/low\S07\patch87.png,S07,low
884,./image_patches/low\S07\patch88.png,S07,low
885,./image_patches/low\S07\patch89.png,S07,low
886,./image_patches/low\S07\patch90.png,S07,low
887,./image_patches/low\S07\patch91.png,S07,low
888,./image_patches/low\S07\patch92.png,S07,low
889,./image_patches/low\S07\patch93.png,S07,low
890,./image_patches/low\S07\patch94.png,S07,low
891,./image_patches/low\S07\patch95.png,S07,low
892,./image_patches/low\S07\patch96.png,S07,low
893,./image_patches/low\S07\patch97.png,S07,low
894,./image_patches/low\S07\patch98.png,S07,low
895,./image_patches/low\S07\patch99.png,S07,low
896,./image_patches/low\S08\patch01.png,S08,low
897,./image_patches/low\S08\patch02.png,S08,low
898,./image_patches/low\S08\patch03.png,S08,low
899,./image_patches/low\S08\patch04.png,S08,low
900,./image_patches/low\S08\patch05.png,S08,low
901,./image_patches/low\S08\patch06.png,S08,low
902,./image_patches/low\S08\patch07.png,S08,low
903,./image_patches/low\S08\patch08.png,S08,low
904,./image_patches/low\S08\patch09.png,S08,low
905,./image_patches/low\S08\patch10.png,S08,low
906,./image_patches/low\S08\patch100.png,S08,low
907,./image_patches/low\S08\patch101.png,S08,low
908,./image_patches/low\S08\patch102.png,S08,low
909,./image_patches/low\S08\patch103.png,S08,low
910,./image_patches/low\S08\patch104.png,S08,low
911,./image_patches/low\S08\patch105.png,S08,low
912,./image_patches/low\S08\patch106.png,S08,low
913,./image_patches/low\S08\patch107.png,S08,low
914,./image_patches/low\S08\patch108.png,S08,low
915,./image_patches/low\S08\patch109.png,S08,low
916,./image_patches/low\S08\patch11.png,S08,low
917,./image_patches/low\S08\patch110.png,S08,low
918,./image_patches/low\S08\patch111.png,S08,low
919,./image_patches/low\S08\patch112.png,S08,low
920,./image_patches/low\S08\patch113.png,S08,low
921,./image_patches/low\S08\patch114.png,S08,low
922,./image_patches/low\S08\patch115.png,S08,low
923,./image_patches/low\S08\patch116.png,S08,low
924,./image_patches/low\S08\patch117.png,S08,low
925,./image_patches/low\S08\patch118.png,S08,low
926,./image_patches/low\S08\patch119.png,S08,low
927,./image_patches/low\S08\patch12.png,S08,low
928,./image_patches/low\S08\patch120.png,S08,low
929,./image_patches/low\S08\patch121.png,S08,low
930,./image_patches/low\S08\patch122.png,S08,low
931,./image_patches/low\S08\patch123.png,S08,low
932,./image_patches/low\S08\patch124.png,S08,low
933,./image_patches/low\S08\patch125.png,S08,low
934,./image_patches/low\S08\patch126.png,S08,low
