,filedir,S_id,label
2305,./image_patches/optimal\S18\patch40.png,S18,optimal
3953,./image_patches/high\S27\patch94.png,S27,high
1518,./image_patches/low\S12\patch100.png,S12,low
2495,./image_patches/optimal\S20\patch07.png,S20,optimal
4405,./image_patches/high\S31\patch34.png,S31,high
4475,./image_patches/high\S32\patch05.png,S32,high
2421,./image_patches/optimal\S19\patch32.png,S19,optimal
4192,./image_patches/high\S29\patch77.png,S29,high
4796,./image_patches/high\S34\patch41.png,S34,high
3823,./image_patches/high\S27\patch175.png,S27,high
2427,./image_patches/optimal\S19\patch38.png,S19,optimal
4288,./image_patches/high\S30\patch45.png,S30,high
3646,./image_patches/high\S26\patch227.png,S26,high
4450,./image_patches/high\S31\patch79.png,S31,high
2058,./image_patches/optimal\S16\patch43.png,S16,optimal
1953,./image_patches/optimal\S15\patch53.png,S15,optimal
2287,./image_patches/optimal\S18\patch22.png,S18,optimal
97,./image_patches/low\S01\patch69.png,S01,low
4658,./image_patches/high\S33\patch31.png,S33,high
2079,./image_patches/optimal\S16\patch64.png,S16,optimal
2337,./image_patches/optimal\S18\patch72.png,S18,optimal
2810,./image_patches/optimal\S22\patch73.png,S22,optimal
2690,./image_patches/optimal\S21\patch69.png,S21,optimal
2122,./image_patches/optimal\S17\patch08.png,S17,optimal
3382,./image_patches/high\S25\patch194.png,S25,high
3958,./image_patches/high\S27\patch99.png,S27,high
1162,./image_patches/low\S10\patch100.png,S10,low
2743,./image_patches/optimal\S22\patch111.png,S22,optimal
4816,./image_patches/high\S34\patch61.png,S34,high
399,./image_patches/low\S04\patch105.png,S04,low
2607,./image_patches/optimal\S21\patch03.png,S21,optimal
118,./image_patches/low\S01\patch90.png,S01,low
10,./image_patches/low\S01\patch100.png,S01,low
2355,./image_patches/optimal\S18\patch90.png,S18,optimal
1502,./image_patches/low\S11\patch94.png,S11,low
2087,./image_patches/optimal\S16\patch72.png,S16,optimal
4767,./image_patches/high\S34\patch128.png,S34,high
58,./image_patches/low\S01\patch30.png,S01,low
4252,./image_patches/high\S30\patch125.png,S30,high
930,./image_patches/low\S08\patch122.png,S08,low
1199,./image_patches/low\S10\patch134.png,S10,low
4631,./image_patches/high\S33\patch120.png,S33,high
123,./image_patches/low\S01\patch95.png,S01,low
1485,./image_patches/low\S11\patch77.png,S11,low
3641,./image_patches/high\S26\patch222.png,S26,high
177,./image_patches/low\S02\patch21.png,S02,low
2601,./image_patches/optimal\S20\patch96.png,S20,optimal
3889,./image_patches/high\S27\patch30.png,S27,high
965,./image_patches/low\S08\patch41.png,S08,low
4078,./image_patches/high\S28\patch91.png,S28,high
189,./image_patches/low\S02\patch33.png,S02,low
4557,./image_patches/high\S32\patch58.png,S32,high
3888,./image_patches/high\S27\patch29.png,S27,high
1905,./image_patches/optimal\S15\patch108.png,S15,optimal
4747,./image_patches/high\S34\patch11.png,S34,high
3232,./image_patches/high\S24\patch63.png,S24,high
3666,./image_patches/high\S26\patch35.png,S26,high
330,./image_patches/low\S03\patch46.png,S03,low
4663,./image_patches/high\S33\patch36.png,S33,high
4695,./image_patches/high\S33\patch68.png,S33,high
2321,./image_patches/optimal\S18\patch56.png,S18,optimal
3139,./image_patches/high\S24\patch180.png,S24,high
2128,./image_patches/optimal\S17\patch103.png,S17,optimal
4635,./image_patches/high\S33\patch124.png,S33,high
3384,./image_patches/high\S25\patch196.png,S25,high
1079,./image_patches/low\S09\patch27.png,S09,low
3422,./image_patches/high\S25\patch25.png,S25,high
3920,./image_patches/high\S27\patch61.png,S27,high
766,./image_patches/low\S06\patch98.png,S06,low
3867,./image_patches/high\S27\patch215.png,S27,high
4336,./image_patches/high\S30\patch93.png,S30,high
4632,./image_patches/high\S33\patch121.png,S33,high
1395,./image_patches/low\S11\patch105.png,S11,low
3052,./image_patches/high\S24\patch101.png,S24,high
3873,./image_patches/high\S27\patch220.png,S27,high
2102,./image_patches/optimal\S16\patch87.png,S16,optimal
340,./image_patches/low\S03\patch56.png,S03,low
3902,./image_patches/high\S27\patch43.png,S27,high
37,./image_patches/low\S01\patch125.png,S01,low
4503,./image_patches/high\S32\patch120.png,S32,high
1458,./image_patches/low\S11\patch50.png,S11,low
422,./image_patches/low\S04\patch126.png,S04,low
4324,./image_patches/high\S30\patch81.png,S30,high
3368,./image_patches/high\S25\patch181.png,S25,high
3272,./image_patches/high\S25\patch04.png,S25,high
19,./image_patches/low\S01\patch109.png,S01,low
3578,./image_patches/high\S26\patch165.png,S26,high
1468,./image_patches/low\S11\patch60.png,S11,low
1471,./image_patches/low\S11\patch63.png,S11,low
4733,./image_patches/high\S34\patch07.png,S34,high
3152,./image_patches/high\S24\patch192.png,S24,high
3672,./image_patches/high\S26\patch41.png,S26,high
1069,./image_patches/low\S09\patch17.png,S09,low
715,./image_patches/low\S06\patch47.png,S06,low
1268,./image_patches/low\S10\patch197.png,S10,low
50,./image_patches/low\S01\patch22.png,S01,low
1495,./image_patches/low\S11\patch87.png,S11,low
1089,./image_patches/low\S09\patch37.png,S09,low
4491,./image_patches/high\S32\patch11.png,S32,high
4689,./image_patches/high\S33\patch62.png,S33,high
3133,./image_patches/high\S24\patch175.png,S24,high
3200,./image_patches/high\S24\patch31.png,S24,high
1034,./image_patches/low\S09\patch100.png,S09,low
1429,./image_patches/low\S11\patch21.png,S11,low
89,./image_patches/low\S01\patch61.png,S01,low
2387,./image_patches/optimal\S19\patch111.png,S19,optimal
812,./image_patches/low\S07\patch16.png,S07,low
276,./image_patches/low\S03\patch11.png,S03,low
3357,./image_patches/high\S25\patch171.png,S25,high
1639,./image_patches/low\S13\patch06.png,S13,low
3472,./image_patches/high\S25\patch75.png,S25,high
1299,./image_patches/low\S10\patch225.png,S10,low
3456,./image_patches/high\S25\patch59.png,S25,high
212,./image_patches/low\S02\patch56.png,S02,low
3031,./image_patches/optimal\S23\patch90.png,S23,optimal
3483,./image_patches/high\S25\patch86.png,S25,high
1277,./image_patches/low\S10\patch205.png,S10,low
4222,./image_patches/high\S30\patch08.png,S30,high
845,./image_patches/low\S07\patch49.png,S07,low
68,./image_patches/low\S01\patch40.png,S01,low
129,./image_patches/low\S02\patch02.png,S02,low
4598,./image_patches/high\S32\patch99.png,S32,high
2641,./image_patches/optimal\S21\patch20.png,S21,optimal
192,./image_patches/low\S02\patch36.png,S02,low
2340,./image_patches/optimal\S18\patch75.png,S18,optimal
3458,./image_patches/high\S25\patch61.png,S25,high
2496,./image_patches/optimal\S20\patch08.png,S20,optimal
3549,./image_patches/high\S26\patch139.png,S26,high
1388,./image_patches/low\S11\patch09.png,S11,low
1276,./image_patches/low\S10\patch204.png,S10,low
1924,./image_patches/optimal\S15\patch24.png,S15,optimal
1446,./image_patches/low\S11\patch38.png,S11,low
3617,./image_patches/high\S26\patch200.png,S26,high
2494,./image_patches/optimal\S20\patch06.png,S20,optimal
2738,./image_patches/optimal\S22\patch107.png,S22,optimal
1979,./image_patches/optimal\S15\patch79.png,S15,optimal
2436,./image_patches/optimal\S19\patch47.png,S19,optimal
660,./image_patches/low\S06\patch11.png,S06,low
4516,./image_patches/high\S32\patch17.png,S32,high
3515,./image_patches/high\S26\patch108.png,S26,high
4144,./image_patches/high\S29\patch29.png,S29,high
3756,./image_patches/high\S27\patch114.png,S27,high
636,./image_patches/low\S05\patch96.png,S05,low
1327,./image_patches/low\S10\patch47.png,S10,low
3882,./image_patches/high\S27\patch23.png,S27,high
830,./image_patches/low\S07\patch34.png,S07,low
2477,./image_patches/optimal\S19\patch88.png,S19,optimal
4049,./image_patches/high\S28\patch62.png,S28,high
1773,./image_patches/low\S14\patch103.png,S14,low
4615,./image_patches/high\S33\patch106.png,S33,high
3254,./image_patches/high\S24\patch85.png,S24,high
2468,./image_patches/optimal\S19\patch79.png,S19,optimal
1974,./image_patches/optimal\S15\patch74.png,S15,optimal
2038,./image_patches/optimal\S16\patch23.png,S16,optimal
706,./image_patches/low\S06\patch38.png,S06,low
1528,./image_patches/low\S12\patch11.png,S12,low
557,./image_patches/low\S05\patch17.png,S05,low
4625,./image_patches/high\S33\patch115.png,S33,high
2530,./image_patches/optimal\S20\patch25.png,S20,optimal
2047,./image_patches/optimal\S16\patch32.png,S16,optimal
27,./image_patches/low\S01\patch116.png,S01,low
2597,./image_patches/optimal\S20\patch92.png,S20,optimal
2961,./image_patches/optimal\S23\patch204.png,S23,optimal
2200,./image_patches/optimal\S17\patch60.png,S17,optimal
597,./image_patches/low\S05\patch57.png,S05,low
2638,./image_patches/optimal\S21\patch17.png,S21,optimal
2373,./image_patches/optimal\S19\patch09.png,S19,optimal
3376,./image_patches/high\S25\patch189.png,S25,high
4,./image_patches/low\S01\patch05.png,S01,low
1517,./image_patches/low\S12\patch10.png,S12,low
1961,./image_patches/optimal\S15\patch61.png,S15,optimal
3970,./image_patches/high\S28\patch101.png,S28,high
2401,./image_patches/optimal\S19\patch124.png,S19,optimal
2859,./image_patches/optimal\S23\patch111.png,S23,optimal
1713,./image_patches/low\S13\patch53.png,S13,low
1833,./image_patches/low\S14\patch46.png,S14,low
2830,./image_patches/optimal\S22\patch93.png,S22,optimal
3980,./image_patches/high\S28\patch110.png,S28,high
4011,./image_patches/high\S28\patch24.png,S28,high
3931,./image_patches/high\S27\patch72.png,S27,high
2823,./image_patches/optimal\S22\patch86.png,S22,optimal
3491,./image_patches/high\S25\patch94.png,S25,high
871,./image_patches/low\S07\patch75.png,S07,low
4009,./image_patches/high\S28\patch22.png,S28,high
1136,./image_patches/low\S09\patch84.png,S09,low
1797,./image_patches/low\S14\patch125.png,S14,low
2004,./image_patches/optimal\S16\patch05.png,S16,optimal
499,./image_patches/low\S04\patch87.png,S04,low
1718,./image_patches/low\S13\patch58.png,S13,low
3435,./image_patches/high\S25\patch38.png,S25,high
2033,./image_patches/optimal\S16\patch18.png,S16,optimal
1839,./image_patches/low\S14\patch52.png,S14,low
2910,./image_patches/optimal\S23\patch158.png,S23,optimal
634,./image_patches/low\S05\patch94.png,S05,low
1957,./image_patches/optimal\S15\patch57.png,S15,optimal
2834,./image_patches/optimal\S22\patch97.png,S22,optimal
3162,./image_patches/high\S24\patch201.png,S24,high
157,./image_patches/low\S02\patch118.png,S02,low
1275,./image_patches/low\S10\patch203.png,S10,low
534,./image_patches/low\S05\patch111.png,S05,low
2541,./image_patches/optimal\S20\patch36.png,S20,optimal
4356,./image_patches/high\S31\patch103.png,S31,high
2922,./image_patches/optimal\S23\patch169.png,S23,optimal
2695,./image_patches/optimal\S21\patch74.png,S21,optimal
2221,./image_patches/optimal\S17\patch81.png,S17,optimal
4388,./image_patches/high\S31\patch17.png,S31,high
3975,./image_patches/high\S28\patch106.png,S28,high
3036,./image_patches/optimal\S23\patch95.png,S23,optimal
3692,./image_patches/high\S26\patch61.png,S26,high
2864,./image_patches/optimal\S23\patch116.png,S23,optimal
2849,./image_patches/optimal\S23\patch102.png,S23,optimal
3840,./image_patches/high\S27\patch190.png,S27,high
365,./image_patches/low\S03\patch81.png,S03,low
322,./image_patches/low\S03\patch38.png,S03,low
969,./image_patches/low\S08\patch45.png,S08,low
4674,./image_patches/high\S33\patch47.png,S33,high
226,./image_patches/low\S02\patch70.png,S02,low
40,./image_patches/low\S01\patch128.png,S01,low
2162,./image_patches/optimal\S17\patch22.png,S17,optimal
4748,./image_patches/high\S34\patch110.png,S34,high
197,./image_patches/low\S02\patch41.png,S02,low
211,./image_patches/low\S02\patch55.png,S02,low
4612,./image_patches/high\S33\patch103.png,S33,high
3952,./image_patches/high\S27\patch93.png,S27,high
554,./image_patches/low\S05\patch14.png,S05,low
2801,./image_patches/optimal\S22\patch64.png,S22,optimal
1179,./image_patches/low\S10\patch116.png,S10,low
210,./image_patches/low\S02\patch54.png,S02,low
1227,./image_patches/low\S10\patch16.png,S10,low
2797,./image_patches/optimal\S22\patch60.png,S22,optimal
4157,./image_patches/high\S29\patch42.png,S29,high
680,./image_patches/low\S06\patch128.png,S06,low
2778,./image_patches/optimal\S22\patch41.png,S22,optimal
3677,./image_patches/high\S26\patch46.png,S26,high
1638,./image_patches/low\S13\patch05.png,S13,low
3197,./image_patches/high\S24\patch28.png,S24,high
1790,./image_patches/low\S14\patch119.png,S14,low
1666,./image_patches/low\S13\patch120.png,S13,low
3852,./image_patches/high\S27\patch201.png,S27,high
1759,./image_patches/low\S13\patch99.png,S13,low
4558,./image_patches/high\S32\patch59.png,S32,high
3725,./image_patches/high\S26\patch94.png,S26,high
1582,./image_patches/low\S12\patch48.png,S12,low
2260,./image_patches/optimal\S18\patch11.png,S18,optimal
652,./image_patches/low\S06\patch102.png,S06,low
2572,./image_patches/optimal\S20\patch67.png,S20,optimal
2755,./image_patches/optimal\S22\patch18.png,S22,optimal
3530,./image_patches/high\S26\patch121.png,S26,high
708,./image_patches/low\S06\patch40.png,S06,low
1030,./image_patches/low\S09\patch07.png,S09,low
4344,./image_patches/high\S31\patch02.png,S31,high
309,./image_patches/low\S03\patch25.png,S03,low
1777,./image_patches/low\S14\patch107.png,S14,low
1389,./image_patches/low\S11\patch10.png,S11,low
1056,./image_patches/low\S09\patch120.png,S09,low
1103,./image_patches/low\S09\patch51.png,S09,low
685,./image_patches/low\S06\patch17.png,S06,low
761,./image_patches/low\S06\patch93.png,S06,low
2598,./image_patches/optimal\S20\patch93.png,S20,optimal
669,./image_patches/low\S06\patch118.png,S06,low
1455,./image_patches/low\S11\patch47.png,S11,low
2563,./image_patches/optimal\S20\patch58.png,S20,optimal
7,./image_patches/low\S01\patch08.png,S01,low
3584,./image_patches/high\S26\patch170.png,S26,high
683,./image_patches/low\S06\patch15.png,S06,low
1143,./image_patches/low\S09\patch91.png,S09,low
4494,./image_patches/high\S32\patch112.png,S32,high
4154,./image_patches/high\S29\patch39.png,S29,high
2878,./image_patches/optimal\S23\patch129.png,S23,optimal
2363,./image_patches/optimal\S18\patch98.png,S18,optimal
682,./image_patches/low\S06\patch14.png,S06,low
4419,./image_patches/high\S31\patch48.png,S31,high
2018,./image_patches/optimal\S16\patch108.png,S16,optimal
2509,./image_patches/optimal\S20\patch11.png,S20,optimal
4062,./image_patches/high\S28\patch75.png,S28,high
860,./image_patches/low\S07\patch64.png,S07,low
3998,./image_patches/high\S28\patch127.png,S28,high
618,./image_patches/low\S05\patch78.png,S05,low
877,./image_patches/low\S07\patch81.png,S07,low
176,./image_patches/low\S02\patch20.png,S02,low
4357,./image_patches/high\S31\patch104.png,S31,high
3523,./image_patches/high\S26\patch115.png,S26,high
3611,./image_patches/high\S26\patch195.png,S26,high
4215,./image_patches/high\S30\patch01.png,S30,high
234,./image_patches/low\S02\patch78.png,S02,low
2604,./image_patches/optimal\S20\patch99.png,S20,optimal
910,./image_patches/low\S08\patch104.png,S08,low
2274,./image_patches/optimal\S18\patch122.png,S18,optimal
4593,./image_patches/high\S32\patch94.png,S32,high
3789,./image_patches/high\S27\patch144.png,S27,high
2024,./image_patches/optimal\S16\patch113.png,S16,optimal
1640,./image_patches/low\S13\patch07.png,S13,low
3768,./image_patches/high\S27\patch125.png,S27,high
3010,./image_patches/optimal\S23\patch69.png,S23,optimal
1801,./image_patches/low\S14\patch14.png,S14,low
297,./image_patches/low\S03\patch13.png,S03,low
1665,./image_patches/low\S13\patch12.png,S13,low
3659,./image_patches/high\S26\patch28.png,S26,high
1686,./image_patches/low\S13\patch26.png,S13,low
4335,./image_patches/high\S30\patch92.png,S30,high
4544,./image_patches/high\S32\patch45.png,S32,high
2949,./image_patches/optimal\S23\patch193.png,S23,optimal
3432,./image_patches/high\S25\patch35.png,S25,high
1431,./image_patches/low\S11\patch23.png,S11,low
4148,./image_patches/high\S29\patch33.png,S29,high
592,./image_patches/low\S05\patch52.png,S05,low
3748,./image_patches/high\S27\patch107.png,S27,high
3402,./image_patches/high\S25\patch212.png,S25,high
3910,./image_patches/high\S27\patch51.png,S27,high
3256,./image_patches/high\S24\patch87.png,S24,high
3130,./image_patches/high\S24\patch172.png,S24,high
530,./image_patches/low\S05\patch108.png,S05,low
3722,./image_patches/high\S26\patch91.png,S26,high
3683,./image_patches/high\S26\patch52.png,S26,high
3548,./image_patches/high\S26\patch138.png,S26,high
3330,./image_patches/high\S25\patch147.png,S25,high
4476,./image_patches/high\S32\patch06.png,S32,high
1943,./image_patches/optimal\S15\patch43.png,S15,optimal
2264,./image_patches/optimal\S18\patch113.png,S18,optimal
1731,./image_patches/low\S13\patch71.png,S13,low
1977,./image_patches/optimal\S15\patch77.png,S15,optimal
2137,./image_patches/optimal\S17\patch111.png,S17,optimal
4298,./image_patches/high\S30\patch55.png,S30,high
2053,./image_patches/optimal\S16\patch38.png,S16,optimal
2181,./image_patches/optimal\S17\patch41.png,S17,optimal
4515,./image_patches/high\S32\patch16.png,S32,high
876,./image_patches/low\S07\patch80.png,S07,low
1577,./image_patches/low\S12\patch43.png,S12,low
824,./image_patches/low\S07\patch28.png,S07,low
4060,./image_patches/high\S28\patch73.png,S28,high
959,./image_patches/low\S08\patch35.png,S08,low
1291,./image_patches/low\S10\patch218.png,S10,low
139,./image_patches/low\S02\patch101.png,S02,low
3255,./image_patches/high\S24\patch86.png,S24,high
555,./image_patches/low\S05\patch15.png,S05,low
368,./image_patches/low\S03\patch84.png,S03,low
4437,./image_patches/high\S31\patch66.png,S31,high
1986,./image_patches/optimal\S15\patch86.png,S15,optimal
3573,./image_patches/high\S26\patch160.png,S26,high
996,./image_patches/low\S08\patch72.png,S08,low
2182,./image_patches/optimal\S17\patch42.png,S17,optimal
307,./image_patches/low\S03\patch23.png,S03,low
59,./image_patches/low\S01\patch31.png,S01,low
2076,./image_patches/optimal\S16\patch61.png,S16,optimal
2605,./image_patches/optimal\S21\patch01.png,S21,optimal
1522,./image_patches/low\S12\patch104.png,S12,low
4265,./image_patches/high\S30\patch22.png,S30,high
4331,./image_patches/high\S30\patch88.png,S30,high
1570,./image_patches/low\S12\patch36.png,S12,low
491,./image_patches/low\S04\patch79.png,S04,low
476,./image_patches/low\S04\patch64.png,S04,low
135,./image_patches/low\S02\patch08.png,S02,low
4624,./image_patches/high\S33\patch114.png,S33,high
4517,./image_patches/high\S32\patch18.png,S32,high
3111,./image_patches/high\S24\patch155.png,S24,high
3554,./image_patches/high\S26\patch143.png,S26,high
2631,./image_patches/optimal\S21\patch115.png,S21,optimal
4438,./image_patches/high\S31\patch67.png,S31,high
2532,./image_patches/optimal\S20\patch27.png,S20,optimal
3415,./image_patches/high\S25\patch224.png,S25,high
142,./image_patches/low\S02\patch104.png,S02,low
4030,./image_patches/high\S28\patch43.png,S28,high
1779,./image_patches/low\S14\patch109.png,S14,low
3862,./image_patches/high\S27\patch210.png,S27,high
1403,./image_patches/low\S11\patch112.png,S11,low
4000,./image_patches/high\S28\patch13.png,S28,high
4223,./image_patches/high\S30\patch09.png,S30,high
858,./image_patches/low\S07\patch62.png,S07,low
832,./image_patches/low\S07\patch36.png,S07,low
2815,./image_patches/optimal\S22\patch78.png,S22,optimal
246,./image_patches/low\S02\patch90.png,S02,low
1631,./image_patches/low\S12\patch97.png,S12,low
960,./image_patches/low\S08\patch36.png,S08,low
3081,./image_patches/high\S24\patch128.png,S24,high
280,./image_patches/low\S03\patch113.png,S03,low
366,./image_patches/low\S03\patch82.png,S03,low
3775,./image_patches/high\S27\patch131.png,S27,high
4420,./image_patches/high\S31\patch49.png,S31,high
1684,./image_patches/low\S13\patch24.png,S13,low
2488,./image_patches/optimal\S19\patch99.png,S19,optimal
2224,./image_patches/optimal\S17\patch84.png,S17,optimal
4621,./image_patches/high\S33\patch111.png,S33,high
1858,./image_patches/low\S14\patch71.png,S14,low
2174,./image_patches/optimal\S17\patch34.png,S17,optimal
1383,./image_patches/low\S11\patch04.png,S11,low
121,./image_patches/low\S01\patch93.png,S01,low
4763,./image_patches/high\S34\patch124.png,S34,high
484,./image_patches/low\S04\patch72.png,S04,low
3076,./image_patches/high\S24\patch123.png,S24,high
627,./image_patches/low\S05\patch87.png,S05,low
2361,./image_patches/optimal\S18\patch96.png,S18,optimal
3063,./image_patches/high\S24\patch111.png,S24,high
2567,./image_patches/optimal\S20\patch62.png,S20,optimal
2374,./image_patches/optimal\S19\patch10.png,S19,optimal
2521,./image_patches/optimal\S20\patch16.png,S20,optimal
2782,./image_patches/optimal\S22\patch45.png,S22,optimal
971,./image_patches/low\S08\patch47.png,S08,low
3833,./image_patches/high\S27\patch184.png,S27,high
2891,./image_patches/optimal\S23\patch140.png,S23,optimal
4562,./image_patches/high\S32\patch63.png,S32,high
3938,./image_patches/high\S27\patch79.png,S27,high
4179,./image_patches/high\S29\patch64.png,S29,high
3450,./image_patches/high\S25\patch53.png,S25,high
3503,./image_patches/high\S26\patch07.png,S26,high
2853,./image_patches/optimal\S23\patch106.png,S23,optimal
3030,./image_patches/optimal\S23\patch89.png,S23,optimal
1137,./image_patches/low\S09\patch85.png,S09,low
516,./image_patches/low\S05\patch05.png,S05,low
1228,./image_patches/low\S10\patch160.png,S10,low
225,./image_patches/low\S02\patch69.png,S02,low
3496,./image_patches/high\S25\patch99.png,S25,high
4391,./image_patches/high\S31\patch20.png,S31,high
825,./image_patches/low\S07\patch29.png,S07,low
4738,./image_patches/high\S34\patch101.png,S34,high
125,./image_patches/low\S01\patch97.png,S01,low
122,./image_patches/low\S01\patch94.png,S01,low
3843,./image_patches/high\S27\patch193.png,S27,high
3204,./image_patches/high\S24\patch35.png,S24,high
273,./image_patches/low\S03\patch107.png,S03,low
2954,./image_patches/optimal\S23\patch198.png,S23,optimal
4205,./image_patches/high\S29\patch90.png,S29,high
4311,./image_patches/high\S30\patch68.png,S30,high
3352,./image_patches/high\S25\patch167.png,S25,high
4777,./image_patches/high\S34\patch22.png,S34,high
4034,./image_patches/high\S28\patch47.png,S28,high
1432,./image_patches/low\S11\patch24.png,S11,low
354,./image_patches/low\S03\patch70.png,S03,low
3331,./image_patches/high\S25\patch148.png,S25,high
4619,./image_patches/high\S33\patch11.png,S33,high
3850,./image_patches/high\S27\patch20.png,S27,high
4590,./image_patches/high\S32\patch91.png,S32,high
4597,./image_patches/high\S32\patch98.png,S32,high
1945,./image_patches/optimal\S15\patch45.png,S15,optimal
2918,./image_patches/optimal\S23\patch165.png,S23,optimal
2217,./image_patches/optimal\S17\patch77.png,S17,optimal
839,./image_patches/low\S07\patch43.png,S07,low
54,./image_patches/low\S01\patch26.png,S01,low
2304,./image_patches/optimal\S18\patch39.png,S18,optimal
425,./image_patches/low\S04\patch13.png,S04,low
349,./image_patches/low\S03\patch65.png,S03,low
1854,./image_patches/low\S14\patch67.png,S14,low
2293,./image_patches/optimal\S18\patch28.png,S18,optimal
4810,./image_patches/high\S34\patch55.png,S34,high
3750,./image_patches/high\S27\patch109.png,S27,high
1988,./image_patches/optimal\S15\patch88.png,S15,optimal
466,./image_patches/low\S04\patch54.png,S04,low
4095,./image_patches/high\S29\patch09.png,S29,high
2627,./image_patches/optimal\S21\patch111.png,S21,optimal
4622,./image_patches/high\S33\patch112.png,S33,high
1508,./image_patches/low\S12\patch01.png,S12,low
3831,./image_patches/high\S27\patch182.png,S27,high
3524,./image_patches/high\S26\patch116.png,S26,high
1845,./image_patches/low\S14\patch58.png,S14,low
3536,./image_patches/high\S26\patch127.png,S26,high
977,./image_patches/low\S08\patch53.png,S08,low
1154,./image_patches/low\S10\patch03.png,S10,low
4702,./image_patches/high\S33\patch75.png,S33,high
4692,./image_patches/high\S33\patch65.png,S33,high
396,./image_patches/low\S04\patch102.png,S04,low
1478,./image_patches/low\S11\patch70.png,S11,low
2514,./image_patches/optimal\S20\patch114.png,S20,optimal
1520,./image_patches/low\S12\patch102.png,S12,low
2773,./image_patches/optimal\S22\patch36.png,S22,optimal
2640,./image_patches/optimal\S21\patch19.png,S21,optimal
3728,./image_patches/high\S26\patch97.png,S26,high
3289,./image_patches/high\S25\patch11.png,S25,high
1917,./image_patches/optimal\S15\patch17.png,S15,optimal
938,./image_patches/low\S08\patch14.png,S08,low
1000,./image_patches/low\S08\patch76.png,S08,low
3986,./image_patches/high\S28\patch116.png,S28,high
3712,./image_patches/high\S26\patch81.png,S26,high
670,./image_patches/low\S06\patch119.png,S06,low
3599,./image_patches/high\S26\patch184.png,S26,high
1942,./image_patches/optimal\S15\patch42.png,S15,optimal
1192,./image_patches/low\S10\patch128.png,S10,low
2253,./image_patches/optimal\S18\patch103.png,S18,optimal
3095,./image_patches/high\S24\patch140.png,S24,high
676,./image_patches/low\S06\patch124.png,S06,low
2594,./image_patches/optimal\S20\patch89.png,S20,optimal
693,./image_patches/low\S06\patch25.png,S06,low
1551,./image_patches/low\S12\patch17.png,S12,low
2977,./image_patches/optimal\S23\patch36.png,S23,optimal
4549,./image_patches/high\S32\patch50.png,S32,high
533,./image_patches/low\S05\patch110.png,S05,low
4599,./image_patches/high\S33\patch01.png,S33,high
2587,./image_patches/optimal\S20\patch82.png,S20,optimal
3844,./image_patches/high\S27\patch194.png,S27,high
2370,./image_patches/optimal\S19\patch06.png,S19,optimal
288,./image_patches/low\S03\patch120.png,S03,low
14,./image_patches/low\S01\patch104.png,S01,low
3006,./image_patches/optimal\S23\patch65.png,S23,optimal
4484,./image_patches/high\S32\patch103.png,S32,high
3135,./image_patches/high\S24\patch177.png,S24,high
719,./image_patches/low\S06\patch51.png,S06,low
2568,./image_patches/optimal\S20\patch63.png,S20,optimal
373,./image_patches/low\S03\patch89.png,S03,low
3620,./image_patches/high\S26\patch203.png,S26,high
4209,./image_patches/high\S29\patch94.png,S29,high
3791,./image_patches/high\S27\patch146.png,S27,high
3341,./image_patches/high\S25\patch157.png,S25,high
505,./image_patches/low\S04\patch93.png,S04,low
4359,./image_patches/high\S31\patch106.png,S31,high
1599,./image_patches/low\S12\patch65.png,S12,low
2602,./image_patches/optimal\S20\patch97.png,S20,optimal
3992,./image_patches/high\S28\patch121.png,S28,high
2400,./image_patches/optimal\S19\patch123.png,S19,optimal
4161,./image_patches/high\S29\patch46.png,S29,high
1923,./image_patches/optimal\S15\patch23.png,S15,optimal
1998,./image_patches/optimal\S15\patch98.png,S15,optimal
4788,./image_patches/high\S34\patch33.png,S34,high
3041,./image_patches/high\S24\patch01.png,S24,high
1514,./image_patches/low\S12\patch07.png,S12,low
4101,./image_patches/high\S29\patch104.png,S29,high
1118,./image_patches/low\S09\patch66.png,S09,low
4051,./image_patches/high\S28\patch64.png,S28,high
2289,./image_patches/optimal\S18\patch24.png,S18,optimal
4690,./image_patches/high\S33\patch63.png,S33,high
235,./image_patches/low\S02\patch79.png,S02,low
1756,./image_patches/low\S13\patch96.png,S13,low
2544,./image_patches/optimal\S20\patch39.png,S20,optimal
2037,./image_patches/optimal\S16\patch22.png,S16,optimal
2595,./image_patches/optimal\S20\patch90.png,S20,optimal
700,./image_patches/low\S06\patch32.png,S06,low
416,./image_patches/low\S04\patch120.png,S04,low
1990,./image_patches/optimal\S15\patch90.png,S15,optimal
1819,./image_patches/low\S14\patch32.png,S14,low
889,./image_patches/low\S07\patch93.png,S07,low
2991,./image_patches/optimal\S23\patch50.png,S23,optimal
3399,./image_patches/high\S25\patch21.png,S25,high
2231,./image_patches/optimal\S17\patch91.png,S17,optimal
4637,./image_patches/high\S33\patch126.png,S33,high
4237,./image_patches/high\S30\patch111.png,S30,high
3294,./image_patches/high\S25\patch114.png,S25,high
3360,./image_patches/high\S25\patch174.png,S25,high
899,./image_patches/low\S08\patch04.png,S08,low
1119,./image_patches/low\S09\patch67.png,S09,low
2165,./image_patches/optimal\S17\patch25.png,S17,optimal
2751,./image_patches/optimal\S22\patch14.png,S22,optimal
1526,./image_patches/low\S12\patch108.png,S12,low
2380,./image_patches/optimal\S19\patch105.png,S19,optimal
1184,./image_patches/low\S10\patch120.png,S10,low
1249,./image_patches/low\S10\patch18.png,S10,low
